Vlog_720P-0d79,3.805
Vlog_720P-11c5,3.8160000000000003
Vlog_720P-135c,3.872
Vlog_720P-141f,3.128
Vlog_720P-155f,4.316
Vlog_720P-2929,3.918
Vlog_720P-329f,3.7
Vlog_720P-32b2,4.365
Vlog_720P-343d,3.667
Vlog_720P-372d,4.047
Vlog_720P-3e9c,3.8819999999999997
Vlog_720P-4e3d,2.7430000000000003
Vlog_720P-5364,2.7939999999999996
Vlog_720P-561e,4.438
Vlog_720P-5d08,3.783
Vlog_720P-60f8,4.335
Vlog_720P-6d56,3.7760000000000002
